TAZ_O,TAZ_D,volume
17031050100,17031050800,9
17031050100,17031050900,1
17031050100,17031051000,5
17031050100,17031051100,5
17031050100,17031051200,10
17031050100,17031051300,6
17031050100,17031051400,5
17031050100,17031060100,19
17031050100,17031060200,12
17031050100,17031060300,13
17031050100,17031060400,41
17031050100,17031060500,14
17031050100,17031060800,57
17031050100,17031060900,75
17031050100,17031061000,85
17031050100,17031061100,120
17031050100,17031061200,42
17031050100,17031061500,46
17031050100,17031061800,19
17031050100,17031061901,31
17031050100,17031061902,33
17031050100,17031062000,43
17031050100,17031062100,105
17031050100,17031062200,65
17031050100,17031062300,9
17031050100,17031062400,17
17031050100,17031062500,17
17031050100,17031062600,14
17031050100,17031062700,24
17031050100,17031062800,48
17031050100,17031062900,42
17031050100,17031063000,63
17031050100,17031063100,25
17031050100,17031063200,42
17031050100,17031063301,23
17031050100,17031063302,29
17031050100,17031063303,3
17031050100,17031063400,46
17031050100,17031070101,28
17031050100,17031070102,29
17031050100,17031070103,5
17031050100,17031070200,51
17031050100,17031070300,28
17031050100,17031070400,34
17031050100,17031070500,16
17031050100,17031070600,26
17031050100,17031070700,17
17031050100,17031071000,10
17031050100,17031071100,40
17031050100,17031071200,30
17031050100,17031071300,20
17031050100,17031071400,47
17031050100,17031071500,86
17031050100,17031071600,3
17031050100,17031071700,5
17031050100,17031071800,3
17031050100,17031080100,34
17031050100,17031080201,12
17031050100,17031080202,26
17031050100,17031080300,67
17031050100,17031080400,5
17031050100,17031081000,30
17031050100,17031081100,22
17031050100,17031081201,54
17031050100,17031081202,25
17031050100,17031081300,45
17031050100,17031081401,47
17031050100,17031081402,68
17031050100,17031081403,87
17031050100,17031081500,102
17031050100,17031081600,56
17031050100,17031081700,107
17031050100,17031081800,65
17031050100,17031081900,0
17031050100,17031210100,27
17031050100,17031210900,34
17031050100,17031220300,4
17031050100,17031220400,28
17031050100,17031221200,11
17031050100,17031221300,62
17031050100,17031221400,30
17031050100,17031221500,15
17031050100,17031221600,17
17031050100,17031222200,13
17031050100,17031222500,11
17031050100,17031222600,1
17031050100,17031230100,2
17031050100,17031230900,2
17031050100,17031240200,7
17031050100,17031240300,13
17031050100,17031240500,23
17031050100,17031240600,5
17031050100,17031240700,5
17031050100,17031240800,2
17031050100,17031240900,6
17031050100,17031241000,21
17031050100,17031241100,11
17031050100,17031241200,3
17031050100,17031241300,3
17031050100,17031241400,71
17031050100,17031241500,14
17031050100,17031241600,32
17031050100,17031242000,13
17031050100,17031242100,29
17031050100,17031242200,22
17031050100,17031242300,11
17031050100,17031242400,13
17031050100,17031242500,18
17031050100,17031242600,20
17031050100,17031242700,2
17031050100,17031242800,5
17031050100,17031242900,3
17031050100,17031243000,3
17031050100,17031243100,3
17031050100,17031243200,8
17031050100,17031243300,8
17031050100,17031243400,10
17031050100,17031243500,27
17031050100,17031271200,0
17031050100,17031271300,0
17031050100,17031271800,0
17031050100,17031280100,69
17031050100,17031280400,2
17031050100,17031280800,0
17031050100,17031280900,0
17031050100,17031281900,40
17031050100,17031282700,0
17031050100,17031282800,0
17031050100,17031283100,3
17031050100,17031283200,1
17031050100,17031283800,0
17031050100,17031291600,0
17031050100,17031301200,0
17031050100,17031310200,5
17031050100,17031310300,6
17031050100,17031310400,1
17031050100,17031310500,1
17031050100,17031310600,12
17031050100,17031310700,0
17031050100,17031310800,0
17031050100,17031310900,2
17031050100,17031320100,101
17031050100,17031320400,43
17031050100,17031320600,24
17031050100,17031330100,76
17031050100,17031330200,6
17031050100,17031340300,0
17031050100,17031340400,0
17031050100,17031340500,4
17031050100,17031340600,1
17031050100,17031350100,2
17031050100,17031350400,0
17031050100,17031351000,3
17031050100,17031351100,0
17031050100,17031351400,0
17031050100,17031351500,0
17031050100,17031360200,0
17031050100,17031380500,0
17031050100,17031590700,2
17031050100,17031600400,0
17031050100,17031600600,0
17031050100,17031600700,0
17031050100,17031600900,1
17031050100,17031830700,68
17031050100,17031830900,68
17031050100,17031831000,22
17031050100,17031831900,49
17031050100,17031832000,80
17031050100,17031832100,64
17031050100,17031832200,17
17031050100,17031832300,15
17031050100,17031832400,21
17031050100,17031832500,35
17031050100,17031832600,38
17031050100,17031832900,2
17031050100,17031833000,153
17031050100,17031833100,26
17031050100,17031833300,1
17031050100,17031835500,0
17031050100,17031835900,0
17031050100,17031836500,0
17031050100,17031836600,0
17031050100,17031836700,5
17031050100,17031836800,0
17031050100,17031836900,1
17031050100,17031837000,0
17031050100,17031837100,0
17031050100,17031837300,0
17031050100,17031837400,0
17031050100,17031837800,6
17031050100,17031838000,0
17031050100,17031838100,23
17031050100,17031838200,18
17031050100,17031838300,5
17031050100,17031838600,0
17031050100,17031839000,26
17031050100,17031839100,136
17031050100,17031839200,0
17031050100,17031839500,0
17031050100,17031839600,0
17031050100,17031839700,2
17031050100,17031839800,0
17031050100,17031839900,5
17031050100,17031840000,0
17031050100,17031840100,0
17031050100,17031840200,1
17031050100,17031840300,0
17031050100,17031840400,1
17031050100,17031840700,0
17031050100,17031841000,9
17031050100,17031841100,3
17031050100,17031841200,0
17031050100,17031841300,2
17031050100,17031841900,12
17031050100,17031842000,2
17031050100,17031842200,35
17031050100,17031842300,49
17031050100,17031842600,2
17031050100,17031842900,0
17031050100,17031843100,3
17031050100,17031843200,3
17031050100,17031843300,3
17031050100,17031843700,19
17031050500,17031031400,91
17031050500,17031031501,3
17031050500,17031031502,14
17031050500,17031031700,40
17031050500,17031032100,65
17031050500,17031050100,29
17031050500,17031050600,16
17031050500,17031050700,3
17031050500,17031050800,11
17031050500,17031050900,5
17031050500,17031051000,5
17031050500,17031051100,12
17031050500,17031051200,6
17031050500,17031051300,20
17031050500,17031051400,18
17031050500,17031060100,20
17031050500,17031060200,18
17031050500,17031060300,9
17031050500,17031060400,61
17031050500,17031060500,20
17031050500,17031060800,44
17031050500,17031060900,79
17031050500,17031061000,74
17031050500,17031061100,189
17031050500,17031061200,102
17031050500,17031061500,69
17031050500,17031061800,20
17031050500,17031061901,27
17031050500,17031061902,41
17031050500,17031062000,47
17031050500,17031062100,96
17031050500,17031062200,53
17031050500,17031062300,26
17031050500,17031062400,17
17031050500,17031062500,28
17031050500,17031062600,21
17031050500,17031062700,25
17031050500,17031062800,46
17031050500,17031062900,54
17031050500,17031063000,60
17031050500,17031063100,19
17031050500,17031063200,43
17031050500,17031063301,3
17031050500,17031063302,15
17031050500,17031063303,9
17031050500,17031063400,34
17031050500,17031070101,37
17031050500,17031070102,16
17031050500,17031070103,14
17031050500,17031070200,67
17031050500,17031070300,64
17031050500,17031070400,25
17031050500,17031070500,14
17031050500,17031070600,31
17031050500,17031070700,37
17031050500,17031071000,37
17031050500,17031071100,93
17031050500,17031071200,32
17031050500,17031071300,35
17031050500,17031071400,35
17031050500,17031071500,101
17031050500,17031071600,11
17031050500,17031071700,4
17031050500,17031071800,8
17031050500,17031080100,23
17031050500,17031080201,11
17031050500,17031080202,24
17031050500,17031080300,75
17031050500,17031080400,11
17031050500,17031081000,25
17031050500,17031081100,36
17031050500,17031081201,140
17031050500,17031081202,27
17031050500,17031081300,41
17031050500,17031081401,87
17031050500,17031081402,55
17031050500,17031081403,79
17031050500,17031081500,107
17031050500,17031081600,52
17031050500,17031081700,179
17031050500,17031081800,91
17031050500,17031081900,1
17031050500,17031210100,32
17031050500,17031210900,32
17031050500,17031220300,13
17031050500,17031220400,30
17031050500,17031221200,13
17031050500,17031221300,42
17031050500,17031221400,24
17031050500,17031221500,50
17031050500,17031221600,16
17031050500,17031222200,16
17031050500,17031222500,5
17031050500,17031222600,4
17031050500,17031230100,0
17031050500,17031230900,14
17031050500,17031240200,3
17031050500,17031240300,23
17031050500,17031240500,51
17031050500,17031240600,2
17031050500,17031240700,1
17031050500,17031240800,2
17031050500,17031240900,5
17031050500,17031241000,0
17031050500,17031241100,5
17031050500,17031241200,14
17031050500,17031241300,7
17031050500,17031241400,89
17031050500,17031241500,37
17031050500,17031241600,39
17031050500,17031242000,21
17031050500,17031242100,21
17031050500,17031242200,21
17031050500,17031242300,27
17031050500,17031242400,17
17031050500,17031242500,13
17031050500,17031242600,15
17031050500,17031242700,2
17031050500,17031242800,6
17031050500,17031242900,6
17031050500,17031243000,5
17031050500,17031243100,8
17031050500,17031243200,6
17031050500,17031243300,13
17031050500,17031243400,8
17031050500,17031243500,39
17031050500,17031271200,0
17031050500,17031271300,0
17031050500,17031271800,0
17031050500,17031280100,78
17031050500,17031280400,3
17031050500,17031280800,0
17031050500,17031280900,0
17031050500,17031281900,79
17031050500,17031282700,1
17031050500,17031282800,1
17031050500,17031283100,3
17031050500,17031283200,2
17031050500,17031283800,3
17031050500,17031291600,0
17031050500,17031301200,0
17031050500,17031310200,4
17031050500,17031310300,6
17031050500,17031310400,2
17031050500,17031310500,2
17031050500,17031310600,15
17031050500,17031310700,0
17031050500,17031310800,3
17031050500,17031310900,3
17031050500,17031320100,151
17031050500,17031320400,83
17031050500,17031320600,16
17031050500,17031330100,89
17031050500,17031330200,3
17031050500,17031340300,0
17031050500,17031340400,1
17031050500,17031340500,15
17031050500,17031340600,5
17031050500,17031350100,2
17031050500,17031350400,0
17031050500,17031351000,4
17031050500,17031351100,0
17031050500,17031351400,0
17031050500,17031351500,0
17031050500,17031360200,0
17031050500,17031380500,0
17031050500,17031590700,0
17031050500,17031600400,0
17031050500,17031600600,0
17031050500,17031600700,0
17031050500,17031600900,0
17031050500,17031830700,44
17031050500,17031830900,117
17031050500,17031831000,41
17031050500,17031831900,86
17031050500,17031832000,165
17031050500,17031832100,46
17031050500,17031832200,30
17031050500,17031832300,39
17031050500,17031832400,11
17031050500,17031832500,61
17031050500,17031832600,82
17031050500,17031832900,1
17031050500,17031833000,250
17031050500,17031833100,38
17031050500,17031833300,8
17031050500,17031835500,0
17031050500,17031835900,0
17031050500,17031836500,0
17031050500,17031836600,1
17031050500,17031836700,1
17031050500,17031836800,0
17031050500,17031836900,0
17031050500,17031837000,0
17031050500,17031837100,0
17031050500,17031837300,0
17031050500,17031837400,1
17031050500,17031837800,9
17031050500,17031838000,6
17031050500,17031838100,31
17031050500,17031838200,18
17031050500,17031838300,15
17031050500,17031838600,0
17031050500,17031839000,16
17031050500,17031839100,268
17031050500,17031839200,1
17031050500,17031839500,0
17031050500,17031839600,0
17031050500,17031839700,4
17031050500,17031839800,0
17031050500,17031839900,2
17031050500,17031840000,0
17031050500,17031840100,0
17031050500,17031840200,0
17031050500,17031840300,0
17031050500,17031840400,0
17031050500,17031840700,1
17031050500,17031841000,12
17031050500,17031841100,13
17031050500,17031841200,0
17031050500,17031841300,2
17031050500,17031841900,20
17031050500,17031842000,0
17031050500,17031842200,50
17031050500,17031842300,92
17031050500,17031842600,2
17031050500,17031842900,6
17031050500,17031843100,4
17031050500,17031843200,5
17031050500,17031843300,3
17031050500,17031843700,42
17031050600,17031031400,133
17031050600,17031031501,11
17031050600,17031031502,37
17031050600,17031031700,71
17031050600,17031032100,154
